Gene_ID,Sample_con-1,Sample_con-2,Sample_con-3,Sample_trt-1,Sample_trt-2,Sample_trt-3
pg_18000343,3,12,7,14,11,27
pg_18000345,0,0,0,0,0,0
pg_18000346,62,56,62,244,215,324
pg_18000351,5,9,5,3,4,6
pg_18000352,516,444,545,1751,2044,1770
pg_18000353,132,78,89,63,68,76
pg_18000354,46,36,35,59,39,64
pg_18000356,237,241,296,165,173,184
pg_18000357,153,149,205,472,505,440
pg_18000361,83,88,46,48,48,58
pg_18000365,0,0,0,0,0,0
pg_18000366,29,21,26,85,96,154
pg_18000374,0,0,0,9,10,12
pg_18000375,5,0,0,2,8,4
pg_18000379,0,0,0,0,0,0
pg_18000381,366,360,558,442,455,621
pg_18000389,86,64,67,29,31,32
pg_18000390,0,0,0,0,0,0
pg_18000405,91,73,59,28,20,42
pg_18000406,80,50,71,159,160,188
pg_18000408,15,4,8,10,2,24
pg_18000409,91,95,72,111,116,228
pg_18000410,0,0,0,1,0,2
pg_18000415,1,0,0,15,20,22
pg_18000416,1,0,0,0,5,2
pg_18000417,0,1,0,0,0,0
pg_18000419,0,0,0,0,0,0
pg_18000420,0,0,0,0,0,0
pg_18000425,0,0,0,0,0,0
pg_18000431,5,2,4,353,384,292
pg_18000432,122,76,61,112,102,134
pg_18000435,0,0,0,0,0,0
pg_18000436,0,0,0,0,0,0
pg_18000439,0,0,0,0,0,0
pg_18000440,0,0,0,0,1,0
pg_18000445,59,68,69,98,111,68
pg_18000446,1,0,1,11,7,9
pg_18000448,0,0,0,2,0,6
pg_18000449,2,0,0,0,0,0
pg_18000461,119,106,113,130,116,109
pg_18000462,4,7,8,4,14,20
pg_18000463,23,38,14,18,14,48
pg_18000464,59,38,46,58,60,69
pg_18000468,0,0,0,0,0,0
pg_18000470,45,21,38,15,60,30
pg_18000474,42,32,56,139,119,128
pg_18000485,0,0,0,2,0,1
pg_18000486,224,203,259,728,749,497
pg_18000494,41,24,9,12,2,31
pg_18000495,249,197,234,207,257,219
pg_18000496,302,311,411,460,427,381
pg_18000499,441,377,456,643,757,823
pg_18000500,0,0,1,0,0,0
pg_18000501,8,4,5,3,14,16
pg_18000505,3,1,0,1,2,11
pg_18000506,102,85,126,133,155,127
pg_18000523,7,2,5,14,20,13
pg_18000524,1,1,0,2,3,0
pg_18000525,0,0,2,2,2,0
pg_18000527,0,0,0,0,0,0
pg_18000533,1157,978,1359,867,740,1036
pg_18000536,30,27,24,12,13,33
pg_18000541,529,435,457,738,663,833
pg_18000545,0,0,0,0,0,0
pg_18000547,50,66,104,266,274,136
pg_18000548,56,42,41,99,55,94
pg_18000549,708,709,765,596,565,662
pg_18000552,0,0,0,0,0,0
pg_18000556,0,0,1,3,4,0
pg_18000564,0,2,0,0,2,0
pg_18000565,278,228,350,282,358,256
pg_18000569,0,0,0,0,0,0
pg_18000570,0,0,0,0,0,0
pg_18000571,0,0,0,0,0,0
pg_18000572,0,0,0,0,0,0
pg_18000577,61,57,59,12,9,11
pg_18000579,61,58,86,85,55,49
pg_18000581,0,0,0,1,0,0
pg_18000588,49,38,38,91,79,82
pg_18000589,0,0,0,0,0,0
pg_18000590,119,90,130,173,128,169
pg_18000591,7,10,1,2,4,9
pg_18000593,21,31,26,66,63,76
pg_18000597,0,1,1,0,0,1
pg_18000598,0,0,0,0,0,0
pg_18000600,0,2,0,0,0,0
pg_18000601,98,117,105,313,315,447
pg_18000602,7,5,1,2,1,4
pg_18000603,26,32,14,6,3,5
pg_18000605,0,0,1,2,0,0
pg_18000606,0,0,0,0,0,3
pg_18000607,153,110,92,262,233,261
pg_18000608,138,135,140,140,119,103
pg_18000609,1,0,1,15,7,22
pg_18000610,285,199,332,527,547,463
pg_18000611,0,2,2,1,2,0
pg_18000613,194,213,210,47,28,33
pg_18000616,22,21,19,23,19,40
pg_18000617,50,40,29,122,104,116
pg_18000624,11,13,9,24,25,57
pg_18000637,73,64,71,57,22,79
pg_18000644,73,68,58,71,50,102
pg_18000645,0,0,0,2,1,3
pg_18000646,66,55,88,109,65,88
pg_18000647,62,70,60,142,155,158
pg_18000652,552,573,638,1199,825,878
pg_18000658,1,0,0,0,0,0
pg_18000659,52,59,59,215,233,302
pg_18000660,0,0,0,0,0,0
pg_18000664,0,0,0,0,0,0
pg_18000666,0,0,0,0,0,0
pg_18000667,46,41,35,68,65,85
pg_18000683,4,9,3,303,372,251
pg_18000684,5,10,4,604,504,754
pg_18000685,0,0,0,0,0,0
pg_18000696,17,12,16,17,17,15
pg_18000700,0,0,0,2,6,2
pg_18000704,0,0,0,0,0,0
pg_18000705,194,195,201,181,203,265
pg_18000707,80,86,142,218,283,280
pg_18000708,1,0,0,0,0,0
pg_18000711,0,0,0,0,0,0
pg_18000713,35,15,20,14,25,40
pg_18000716,60,31,38,236,282,229
pg_18000717,0,0,3,1,0,0
pg_18000729,118,153,107,171,154,190
pg_18000730,23,20,39,26,20,21
pg_18000732,11,6,3,0,0,6
pg_18000733,76,48,38,41,58,83
pg_18000734,0,0,0,0,0,0
pg_18000737,0,0,0,19,43,39
pg_18000739,11,17,14,17,15,16
pg_18000745,8,10,13,42,32,18
pg_18000746,22,8,14,15,15,15
pg_18000752,1,0,0,0,0,0
pg_18000765,60,43,26,297,483,482
pg_18000766,0,0,0,5,3,0
pg_18000772,0,0,0,0,0,0
pg_18000773,0,0,0,0,0,2
pg_18000774,0,0,0,0,0,0
pg_18000775,2,0,1,0,1,2
pg_18000776,8,4,5,6,3,13
pg_18000777,0,2,0,1,0,0
pg_18000778,15,1,16,1,1,11
pg_18000779,6,1,3,2,0,0
pg_18000780,0,1,2,1,0,0
pg_18000781,15,1,7,3,2,1
pg_18000782,0,0,0,3,0,0
pg_18000790,0,0,0,0,0,0
pg_18000791,0,0,0,0,0,0
pg_18000799,0,0,0,979,966,1029
pg_18000800,85,56,122,484,537,481
pg_18000801,46,42,64,58,85,115
pg_18000802,0,0,0,0,1,0
pg_18000803,0,0,0,0,0,0
pg_18000804,0,0,0,0,0,0
pg_18000805,0,0,0,0,0,0
pg_18000806,0,1,3,13,7,14
pg_18000819,142,147,148,150,98,115
pg_18000825,221,182,212,112,80,171
pg_18000835,0,0,0,0,0,0
pg_18000848,206,184,218,479,414,345
pg_18000854,0,0,0,0,0,0
pg_18000855,7,4,1,8,4,7
pg_18000856,2,0,0,3,0,0
pg_18000861,390,342,376,400,400,554
pg_18000863,7,3,4,210,193,193
pg_18000864,150,149,149,185,151,164
pg_18000865,15,21,33,24,10,15
pg_18000884,9,22,20,44,39,37
pg_18000892,257,197,259,349,405,451
pg_18000893,118,180,131,117,106,150
pg_18000895,0,0,0,0,0,0
pg_18000908,0,0,0,0,0,0
pg_18000909,107,109,104,168,154,151
pg_18000911,0,0,0,0,0,0
pg_18000914,0,0,2,2,0,0
pg_18000916,0,0,0,0,0,0
pg_18000917,0,0,0,0,0,0
pg_18000918,843,913,1019,18,20,7
pg_18000928,167,152,136,467,368,407
pg_18000929,30,18,32,33,20,35
pg_18000935,0,0,0,0,0,0
pg_18000948,124,113,262,589,694,339
pg_18000950,189,129,176,241,234,249
pg_18000958,201,198,289,406,532,300
pg_18000962,5,4,17,9,3,16
pg_18000965,0,0,0,0,0,0
pg_18000970,33,46,40,22,52,45
pg_18000971,5,4,6,0,2,2
pg_18000986,0,0,0,0,0,0
pg_18000992,708,764,1161,2232,2453,1305
pg_18000993,84,87,85,184,111,175
pg_18001000,0,0,0,0,0,0
pg_18001004,27,56,74,10,9,8
pg_18001017,285,251,304,566,543,481
pg_18001028,0,0,0,1,0,0
pg_18001029,62,39,68,81,123,106
pg_18001030,0,0,0,0,0,0
pg_18001040,424,414,497,701,756,570
pg_18001044,256,202,259,377,456,452
pg_18001052,173,175,203,935,690,699
pg_18001053,198,251,353,398,274,341
pg_18001060,21,20,11,13,5,2
pg_18001061,0,0,0,0,0,0
pg_18001064,1,0,2,2,4,4
pg_18001070,2,0,0,1,2,3
pg_18001072,1,8,9,20,17,24
pg_18001075,0,0,0,0,0,0
pg_18001076,100,109,91,223,219,259
pg_18001077,45,33,47,39,14,33
pg_18001089,44,63,73,74,66,92
pg_18001090,184,132,215,317,379,265
pg_18001095,0,0,0,6,7,2
pg_18001097,47,40,48,83,84,29
pg_18001105,90,88,65,28,9,50
pg_18001106,0,0,1,0,0,0
pg_18001115,0,3,0,0,0,0
pg_18001116,1,0,0,1,0,0
pg_18001125,512,348,547,97,65,122
pg_18001128,5,0,7,57,42,77
pg_18001130,3,10,11,15,21,14
pg_18001132,0,0,0,0,0,0
pg_18001133,9,9,7,23,12,27
pg_18001134,6,8,7,11,12,6
pg_18001140,0,0,0,0,0,0
pg_18001156,0,0,1,0,0,0
pg_18001166,336,295,351,3222,3628,3870
pg_18001173,3,3,3,92,76,137
pg_18001174,0,0,0,0,0,0
pg_18001175,1,0,1,1,0,0
pg_18001181,0,0,0,0,0,0
pg_18001198,938,999,1128,1848,1919,1525
pg_18001199,0,2,0,3,0,3
pg_18001201,507,696,534,29,20,21
pg_18001207,697,741,502,13,27,17
pg_18001208,2,0,0,8,0,0
pg_18001209,588,628,792,799,770,841
pg_18001210,5,2,4,0,1,0
pg_18001211,1,0,1,0,0,0
pg_18001214,0,0,0,0,0,0
pg_18001224,151,190,163,663,731,1035
pg_18001225,166,138,178,35,40,51
pg_18001226,217,219,229,315,428,340
pg_18001227,0,0,0,0,0,0
pg_18001228,0,0,0,0,0,0
pg_18001229,0,0,0,0,0,0
pg_18001245,3,3,1,127,148,139
pg_18001246,0,0,0,0,0,2
pg_18001250,80,59,66,122,122,150
pg_18001258,0,0,0,0,0,0
pg_18001259,15,14,19,26,17,22
pg_18001284,3,5,13,2,5,7
pg_18001285,0,0,0,0,0,0
pg_18001287,12,7,4,31,16,27
pg_18001290,4,0,2,3,6,11
pg_18001291,14,15,14,11,8,19
pg_18001309,0,0,2,0,2,0
pg_18001310,0,0,0,0,0,0
pg_18001311,42,29,36,40,29,53
pg_18001313,83,123,136,63,61,91
pg_18001314,32,27,53,34,30,44
pg_18001318,0,0,0,0,0,0
pg_18001327,23,16,36,68,82,52
pg_18001329,167,163,133,24,25,30
pg_18001330,164,119,246,124,179,193
pg_18001332,0,0,0,0,0,0
pg_18001339,0,1,0,0,0,0
pg_18001340,7,8,2,16,14,24
pg_18001347,33,36,49,109,96,77
pg_18001352,0,0,0,0,0,0
pg_18001361,2,0,0,4,0,2
pg_18001419,5,1,6,52,59,70
pg_18001421,0,0,0,0,0,0
pg_18001431,4,3,1,1,7,5
pg_18001434,0,0,0,0,2,0
pg_18001436,0,0,0,0,3,0
pg_18001437,0,0,0,0,0,0
pg_18001440,285,277,388,735,773,586
pg_18001457,64,80,61,857,1016,892
pg_18001460,96,114,134,201,253,190
pg_18001486,155,148,165,243,298,366
pg_18001487,92,101,64,530,585,394
pg_18001492,857,864,976,923,1111,1375
pg_18001493,282,229,244,294,257,465
pg_18001518,0,0,0,0,0,0
pg_18001519,0,0,0,0,0,0
pg_18001521,8,16,2,3,8,2
pg_18001538,37,34,47,80,97,109
pg_18001559,3,0,1,5,0,2
pg_18001563,443,426,531,1931,2196,2193
pg_18001571,150,142,143,387,373,349
pg_18001577,4,5,3,40,40,56
pg_18001579,0,0,2,0,1,1
pg_18001584,0,0,0,0,0,0
pg_18001593,39,54,49,5,5,7
pg_18001594,0,0,0,0,0,0
pg_18001604,0,0,0,0,0,0
pg_18001605,2,0,0,1,0,0
pg_18001606,0,0,4,1,1,0
pg_18001621,0,2,0,0,0,0
pg_18001645,0,0,0,1,2,2
pg_18001651,0,1,4,10,1,1
pg_18001652,227,167,190,478,615,454
pg_18001658,357,335,365,304,383,269
pg_18001659,2085,2102,1860,438,424,617
pg_18001666,0,0,0,0,0,0
pg_18001703,0,0,0,3,4,0
pg_18001704,2,5,2,2,4,3
pg_18001709,32,15,30,120,106,121
pg_18001713,40,49,34,45,67,39
pg_18001717,0,1,0,0,1,0
pg_18001725,0,0,1,0,0,0
pg_18001733,0,0,0,0,0,0
pg_18001737,0,0,0,0,1,0
pg_18001753,0,0,0,63,32,26
pg_18001757,367,304,300,285,310,331
pg_18001760,0,2,5,0,1,5
pg_18001766,7,6,2,5,4,22
pg_18001778,17,7,7,4,5,0
pg_18001789,196,149,256,409,323,418
pg_18001790,0,0,0,0,0,0
pg_18001792,0,0,0,0,0,0
pg_18001794,0,0,0,1,1,2
pg_18001815,0,0,0,2,1,0
pg_18001816,0,0,0,0,0,0
pg_18001822,0,0,0,8,3,17
pg_18001823,0,0,0,38,56,43
pg_18001832,0,0,0,0,0,0
pg_18001834,2,7,6,132,184,139
pg_18001845,0,0,0,8,2,2
pg_18001862,0,0,0,0,0,0
pg_18001868,0,0,0,1,3,0
pg_18001873,0,0,0,0,0,0
pg_18001888,0,0,0,0,0,0
pg_18001898,0,0,0,0,0,0
pg_18001901,0,5,1,90,93,215
pg_18001903,0,0,0,0,0,0
pg_18001913,0,0,0,0,0,0
pg_18001915,0,0,0,0,0,0
pg_18001918,0,0,0,0,0,0
pg_18001919,6,0,12,18,28,24
pg_18001923,0,0,0,0,0,0
pg_18001930,0,0,0,0,2,3
pg_18001931,0,1,7,13,13,5
pg_18001932,20,20,25,25,26,27
pg_18001939,0,0,0,0,0,0
pg_18001940,0,0,0,0,0,0
pg_18001941,0,0,0,0,0,0
pg_18001949,52,37,30,31,19,24
pg_18001966,0,0,0,4,1,0
pg_18001972,0,0,0,0,0,0
pg_18001973,0,0,0,0,0,2
pg_18001990,251,253,224,34,27,58
pg_18001998,0,0,1,0,0,0
pg_18002029,0,0,0,0,0,0
pg_18002030,20,38,24,20,34,55
pg_18002050,0,3,2,2,1,6
pg_18002051,0,1,2,1,0,2
pg_18002055,10,7,3,60,60,39
pg_18002056,14,15,54,180,210,118
pg_18002068,27,17,25,273,366,629
pg_18002070,3,9,5,21,27,13
pg_18002071,12,1,9,5,17,6
pg_18002072,2,2,11,70,94,14
pg_18002080,45,35,42,42,46,54
pg_18002082,2,2,7,8,10,2
pg_18002083,0,0,0,0,0,0
pg_18002084,0,3,0,2,0,0
pg_18002097,0,0,0,2,1,7
pg_18002099,0,0,0,0,0,0
pg_18002105,0,0,0,0,0,0
pg_18002107,26,17,11,37,18,48
pg_18002112,0,3,0,6,7,4
pg_18002115,0,0,0,0,0,0
pg_18002118,0,1,0,1,2,0
pg_18002119,9,1,7,5,10,5
pg_18002126,1,0,0,0,0,0
pg_18002128,2,0,0,0,0,0
pg_18002135,20,16,24,23,24,47
pg_18002138,1,3,6,10,20,13
pg_18002141,0,0,2,0,0,0
pg_18002142,286,319,220,254,233,412
pg_18002154,0,0,0,0,0,0
pg_18002159,0,0,0,0,0,6
pg_18002165,338,304,288,126,164,183
pg_18002232,0,0,0,0,0,0
pg_18002257,61,51,61,46,37,69
pg_18002262,0,1,0,0,0,0
pg_18002268,0,0,0,0,0,0
pg_18002285,0,1,8,24,20,47
pg_18002318,5,3,0,1,3,2
pg_18002319,40,19,57,13,15,19
pg_18002332,0,0,0,0,0,0
pg_18002342,0,0,2,0,0,3
pg_18002346,3,5,9,3,2,5
pg_18002351,0,0,0,4,1,2
pg_18002352,0,0,0,0,0,0
pg_18002356,26,20,26,5,9,13
pg_18002361,0,0,0,1,0,0
pg_18002370,0,2,2,3,6,1
pg_18002432,0,0,0,0,0,0
pg_18002435,0,0,0,0,0,0
pg_18002451,0,0,0,0,0,0
pg_18002458,109,88,71,149,121,183
pg_18002465,0,0,0,0,0,0
pg_18002482,0,0,0,0,0,0
pg_18002483,0,0,0,0,0,0
pg_18002489,0,0,0,2,0,9
pg_18002490,0,0,0,2,0,9
pg_18002491,1,0,0,16,9,12
pg_18002492,0,0,0,3,4,0
pg_18002493,0,0,0,0,4,0
pg_18002495,215,153,162,199,172,234
pg_18002496,0,0,1,2,0,0
pg_18002512,0,0,0,0,0,0
pg_18002513,383,320,363,432,463,452
pg_18002515,2,4,2,0,1,4
pg_18002517,0,0,0,0,0,0
pg_18002529,0,0,0,0,0,0
pg_18002530,14,17,16,24,32,47
pg_18002537,0,0,0,0,0,0
pg_18002538,4,8,3,1,4,3
pg_18002551,7,2,5,0,4,3
pg_18002552,4,7,0,2,0,14
pg_18002580,1,1,0,2,0,1
pg_18002582,0,0,0,0,0,0
pg_18002583,1,1,7,0,2,6
pg_18002609,102,129,119,137,77,167
pg_18002610,0,0,0,0,0,0
pg_18002625,0,0,0,0,0,0
pg_18002630,5,6,7,88,85,183
pg_18002644,0,0,0,0,0,0
pg_18002647,0,0,0,0,0,0
pg_18002659,45,40,42,47,34,66
pg_18002660,0,0,0,0,0,0
pg_18002663,17,19,18,13,30,19
pg_18002683,0,0,0,0,0,0
pg_18002685,833,703,1174,1627,1718,1376
pg_18002700,0,0,0,0,0,0
pg_18002701,0,0,0,0,0,0
pg_18002702,0,0,0,0,0,0
pg_18002705,0,0,0,0,0,0
pg_18002720,637,390,367,49,29,51
pg_18002721,177,124,146,152,189,143
pg_18002722,1,0,0,0,0,0
pg_18002737,2,1,1,8,11,8
pg_18002738,0,0,0,0,0,0
pg_18002741,2,2,0,2,1,2
pg_18002748,116,118,145,41,63,62
pg_18002762,0,0,0,0,0,0
pg_18002765,45,38,48,34,38,50
pg_18002766,0,0,0,0,0,2
pg_18002767,0,0,0,0,0,0
pg_18002768,140,137,207,126,108,103
pg_18002803,20,27,28,38,36,35
pg_18002846,1,0,0,0,0,0
pg_18002852,451,411,664,561,783,568
pg_18002884,68,53,31,54,44,56
pg_18002885,2,0,0,0,0,3
pg_18002889,0,0,0,3,0,0
pg_18002930,5,2,2,1,1,3
pg_18002934,0,0,0,0,0,0
pg_18002944,0,0,0,0,0,0
pg_18002963,0,0,0,0,0,0
pg_18002967,0,7,2,0,0,2
pg_18002970,0,0,1,0,1,1
pg_18002971,90,83,120,178,179,184
pg_18002972,284,266,245,153,142,105
pg_18002973,0,0,0,0,0,0
pg_18002981,0,0,0,0,0,0
pg_18003002,1,0,0,0,3,0
pg_18003018,0,1,3,3,2,1
pg_18003050,43,64,73,29,9,44
pg_18003074,37,27,45,7,18,9
pg_18003109,0,0,0,0,0,0
pg_18003131,18,35,18,25,8,11
pg_18003132,6,4,5,2,5,15
pg_18003133,55,65,45,35,51,53
pg_18003134,1,2,1,0,0,0
pg_18003142,18,4,8,10,3,13
pg_18003145,5,0,1,3,2,10
pg_18003161,0,0,0,0,0,0
pg_18003184,0,0,1,0,0,0
pg_18003203,38,39,30,33,33,57
pg_18003205,0,0,0,0,0,0
pg_18003206,0,0,0,0,0,0
pg_18003207,0,0,0,0,0,0
pg_18003218,0,0,0,0,0,1
pg_18003226,2,10,5,9,17,17
pg_18003253,16,15,6,7,7,11
pg_18003257,14,28,10,12,18,18
pg_18003260,0,0,0,0,0,0
pg_18003284,0,1,2,0,0,3
pg_18003287,158,112,223,348,303,229
pg_18003290,0,1,1,1,0,2
pg_18003296,0,0,0,0,3,2
pg_18003297,0,0,0,0,0,0
pg_18003300,0,0,0,0,0,0
pg_18003301,3,17,8,10,11,9
pg_18003315,0,0,0,4,4,0
pg_18003323,0,0,0,0,0,1
pg_18003324,53,49,65,91,63,118
pg_18003327,69,61,68,51,79,107
pg_18003330,1,2,0,0,2,1
pg_18003340,0,0,0,0,0,0
pg_18003360,0,0,0,0,0,0
pg_18003364,0,0,0,0,0,0
pg_18003368,2,3,2,0,0,1
pg_18003380,169,166,255,248,278,291
pg_18003381,5,14,5,11,12,8
pg_18003382,107,87,103,76,109,114
pg_18003385,0,0,0,0,4,0
pg_18003420,717,665,827,785,806,727
pg_18003441,0,0,0,4,0,1
pg_18003449,0,0,0,0,0,0
pg_18003480,0,0,0,0,0,0
pg_18003487,1,0,5,2,5,1
pg_18003488,0,0,1,0,0,2
pg_18003489,104,128,108,144,139,195
pg_18003496,0,0,0,0,0,0
pg_18003502,53,56,24,32,33,59
pg_18003507,1,4,2,3,2,5
pg_18003518,5,6,7,14,7,12
pg_18003609,90,117,143,177,190,151
pg_18003612,75,45,69,97,121,121
pg_18003639,84,93,100,106,127,134
pg_18003691,11,34,3,21,22,36
pg_18003693,0,0,0,0,0,0
pg_18003698,2,5,1,2,6,2
pg_18003712,4,6,0,0,0,3
pg_18003716,4,3,4,5,6,11
pg_18003719,2,3,5,1,0,0
pg_18003724,0,1,7,6,2,2
pg_18003740,744,672,967,1531,1663,1198
pg_18003748,170,175,134,214,169,244
pg_18003770,0,0,0,0,0,0
pg_18003772,0,0,0,0,0,0
pg_18003795,2,0,0,0,0,0
pg_18003820,0,0,0,0,0,0
pg_18003824,17,29,12,15,15,31
pg_18003825,0,0,0,0,0,0
pg_18003828,0,2,1,5,0,1
pg_18003849,268,237,272,330,295,325
pg_18003852,0,0,0,0,0,0
pg_18003857,80,89,91,84,68,110
pg_18003880,3,3,2,0,1,2
pg_18003901,41,34,36,36,24,45
pg_18003922,0,0,0,1,0,1
pg_18003934,22,19,10,14,12,27
pg_18003938,0,0,0,0,1,0
pg_18003939,0,0,0,0,0,0
pg_18003940,0,0,0,0,0,0
pg_18003948,185,185,249,154,182,182
pg_18003994,0,0,0,0,0,0
pg_18003995,116,119,97,161,158,214
pg_18004009,139,109,80,139,99,221
pg_18004010,1,2,2,6,10,6
pg_18004021,226,177,254,259,248,318
pg_18004022,0,0,0,0,0,0
pg_18004051,29,41,32,38,50,53
pg_18004061,0,0,0,0,0,0
pg_18004063,0,0,0,0,0,0
pg_18004075,36,28,36,36,45,35
pg_18004078,0,0,0,0,0,0
pg_18004088,2,0,3,6,12,5
pg_18004112,39,19,40,32,42,35
pg_18004113,51,43,36,56,39,78
pg_18004114,10,7,10,25,13,12
pg_18004121,4,9,5,13,24,12
pg_18004122,5,6,5,4,0,5
pg_18004126,1,1,3,1,4,2
pg_18004127,0,2,0,2,4,3
pg_18004128,16,11,24,83,91,76
pg_18004130,0,0,1,0,0,0
pg_18004131,3,7,3,5,8,10
pg_18004141,0,0,0,2,1,0
pg_18004157,0,0,0,0,0,0
pg_18004163,2,2,3,7,13,18
pg_18004176,8,0,0,6,2,9
pg_18004183,0,0,0,16,5,0
pg_18004187,4,0,1,1,0,2
pg_18004201,0,0,0,0,0,0
pg_18004231,5,0,5,5,4,8
pg_18004232,3,2,2,3,2,2
pg_18004234,0,0,0,0,0,0
pg_18004244,0,0,0,0,0,3
pg_18004245,10,4,7,3,5,11
pg_18004248,7,5,2,3,1,4
pg_18004310,425,454,521,762,838,513
pg_18004315,14,9,14,27,17,17
pg_18004319,0,0,0,0,0,0
pg_18004353,0,0,0,0,1,1
pg_18004357,0,0,6,0,0,1
pg_18004368,9,0,2,6,7,12
pg_18004379,0,0,0,2,0,0
pg_18004380,0,0,0,0,5,2
pg_18004389,0,0,0,0,0,0
pg_18004428,0,0,0,0,0,0
pg_18004440,2,0,0,2,0,3
pg_18004455,411,306,340,451,457,538
pg_18004469,6,1,7,8,1,1
pg_18004486,0,0,0,0,0,0
pg_18004507,74,82,63,130,77,133
pg_18004508,39,24,40,64,50,55
pg_18004521,0,0,0,0,0,0
pg_18004535,214,145,154,323,318,611
pg_18004536,0,0,0,0,0,3
pg_18004537,0,0,0,0,0,0
pg_18004567,0,0,0,0,0,0
pg_18004615,0,0,0,0,0,0
pg_18004616,0,0,0,0,0,0
pg_18004632,3,17,6,16,12,21
pg_18004634,0,1,2,0,0,0
pg_18004635,22,36,23,44,38,46
pg_18004637,1,3,0,0,1,2
pg_18004639,0,0,3,3,2,4
pg_18004664,1,0,1,1,1,2
pg_18004670,3,3,0,0,0,0
pg_18004692,1,2,1,0,0,1
pg_18004700,0,0,0,0,0,0
pg_18004706,1,7,0,6,6,2
pg_18004707,0,0,0,0,0,0
pg_18004711,0,0,0,0,0,0
pg_18004713,685,590,820,2512,2467,3285
pg_18004726,0,0,0,0,0,0
pg_18004728,0,1,0,0,0,0
pg_18004740,1,0,0,0,0,0
pg_18004762,5,4,1,13,9,19
pg_18004787,0,0,0,0,0,0
pg_18004799,2,8,1,8,11,12
pg_18004800,2,1,3,5,6,5
pg_18004821,0,0,0,0,0,3
pg_18004822,0,0,0,0,1,0
pg_18004829,281,250,432,669,761,402
pg_18004837,0,0,0,0,0,0
pg_18004838,0,0,0,0,0,0
pg_18004839,0,0,0,0,0,0
pg_18004843,0,0,2,0,0,0
pg_18004872,56,40,51,85,125,130
pg_18004895,0,0,0,0,0,0
pg_18004912,1,0,0,0,0,0
pg_18004934,3,0,2,3,5,4
pg_18004935,62,51,67,33,37,46
pg_18004948,1,0,4,15,11,3
pg_18004965,0,0,0,0,0,0
pg_18004966,198,103,140,72,69,102
pg_18004974,0,0,0,8,4,1
pg_18004989,0,0,0,0,0,0
pg_18004996,79,49,63,78,74,123
pg_18005003,0,0,0,0,2,0
pg_18005004,0,0,2,1,0,0
pg_18005015,3,6,11,161,119,164
pg_18005060,207,192,229,157,136,165
pg_18005075,6,6,9,7,8,10
pg_18005106,22,6,2,22,11,37
pg_18005120,0,0,0,6,1,0
pg_18005142,1,2,0,14,11,8
pg_18005143,0,0,0,0,0,0
pg_18005153,9,12,1,34,20,2
pg_18005154,111,151,110,198,167,249
pg_18005155,1,0,0,2,0,1
pg_18005158,1,0,1,2,0,4
pg_18005164,0,0,0,0,0,0
pg_18005175,33,21,17,3,0,0
pg_18005182,0,0,0,0,0,0
pg_18005183,0,0,0,0,0,0
pg_18005185,484,397,400,628,560,874
pg_18005189,0,0,0,0,0,0
pg_18005207,54,30,43,32,21,51
pg_18005211,0,0,0,0,0,0
pg_18005224,339,380,382,304,379,407
pg_18005225,64,51,36,60,36,65
pg_18005226,108,86,140,131,204,175
pg_18005227,72,54,85,221,259,237
pg_18005228,1,2,1,0,4,0
pg_18005232,0,0,0,0,0,0
pg_18005233,5,4,6,7,2,8
pg_18005234,0,0,0,0,0,0
pg_18005235,0,0,0,0,0,0
pg_18005236,0,0,0,0,0,0
pg_18005243,0,0,0,0,0,0
pg_18005247,1,0,0,2,0,2
pg_18005248,0,0,0,1549,1335,1457
pg_18005257,0,0,0,0,0,0
pg_18005258,121,66,81,265,330,321
pg_18005259,0,0,3,0,0,0
pg_18005273,0,0,0,0,0,0
pg_18005282,8,10,15,29,25,19
pg_18005300,11,17,12,5,0,0
pg_18005301,7,7,4,16,21,5
pg_18005318,0,0,0,0,0,0
pg_18005319,0,0,0,0,0,0
pg_18005330,0,0,0,0,0,0
pg_18005335,0,0,0,0,0,0
pg_18005336,4,0,0,0,0,0
pg_18005337,0,0,0,0,0,0
pg_18005339,0,0,0,0,0,0
pg_18005345,0,0,0,1,73,2
pg_18005346,1,2,5,12,6,6
pg_18005361,0,0,0,3,5,0
pg_18005365,0,0,0,0,0,0
pg_18005369,0,0,0,0,0,0
pg_18005370,0,0,1,10,5,6
pg_18005371,0,0,2,0,147,10
pg_18005390,0,0,0,0,0,3
pg_18005391,0,0,0,0,0,0
pg_18005392,18,17,9,9,4,13
pg_18005398,193,181,222,227,257,281
pg_18005401,0,0,2,0,1,1
pg_18005405,6,5,2,2,5,0
pg_18005406,0,0,0,0,1,0
pg_18005410,0,0,0,0,0,0
pg_18005411,0,0,0,0,0,1
pg_18005423,0,0,0,0,0,0
pg_18005440,0,0,0,0,0,0
pg_18005454,0,0,0,3,0,2
pg_18005474,0,0,0,65,80,109
pg_18005476,0,0,0,0,0,0
pg_18005483,0,0,0,2,0,0
pg_18005493,0,0,0,0,0,0
pg_18005495,2,8,8,5,13,11
pg_18005538,0,0,0,0,0,0
pg_18005554,113,99,142,164,216,214
pg_18005587,0,0,0,0,0,2
pg_18005598,0,0,0,0,0,0
pg_18005616,23,21,14,46,83,85
pg_18005690,2,5,1,4,1,4
pg_18005696,0,0,0,0,0,0
pg_18005697,0,0,0,0,0,0
pg_18005698,0,0,0,0,0,0
